X-Axis,10x Region 1
 1.39798E+03, 3.59850E+03
 1.39960E+03, 3.59707E+03
 1.40123E+03, 3.59452E+03
 1.40285E+03, 3.59492E+03
 1.40447E+03, 3.59283E+03
 1.40609E+03, 3.59060E+03
 1.40771E+03, 3.58816E+03
 1.40933E+03, 3.58619E+03
 1.41094E+03, 3.58232E+03
 1.41256E+03, 3.58152E+03
 1.41418E+03, 3.57947E+03
 1.41580E+03, 3.57653E+03
 1.41741E+03, 3.57335E+03
 1.41903E+03, 3.57265E+03
 1.42064E+03, 3.57122E+03
 1.42226E+03, 3.56806E+03
 1.42387E+03, 3.56554E+03
 1.42549E+03, 3.56290E+03
 1.42710E+03, 3.56159E+03
 1.42871E+03, 3.55888E+03
 1.43032E+03, 3.55907E+03
 1.43193E+03, 3.55565E+03
 1.43354E+03, 3.55449E+03
 1.43516E+03, 3.55381E+03
 1.43676E+03, 3.55281E+03
 1.43837E+03, 3.55262E+03
 1.43998E+03, 3.55151E+03
 1.44159E+03, 3.55134E+03
 1.44320E+03, 3.55259E+03
 1.44481E+03, 3.55499E+03
 1.44641E+03, 3.55640E+03
 1.44802E+03, 3.56109E+03
 1.44962E+03, 3.56562E+03
 1.45123E+03, 3.57184E+03
 1.45283E+03, 3.57671E+03
 1.45444E+03, 3.58134E+03
 1.45604E+03, 3.58638E+03
 1.45764E+03, 3.58786E+03
 1.45924E+03, 3.59014E+03
 1.46085E+03, 3.59178E+03
 1.46245E+03, 3.59060E+03
 1.46405E+03, 3.59030E+03
 1.46565E+03, 3.58674E+03
 1.46725E+03, 3.58315E+03
 1.46885E+03, 3.57900E+03
 1.47044E+03, 3.57225E+03
 1.47204E+03, 3.56402E+03
 1.47364E+03, 3.55867E+03
 1.47524E+03, 3.55441E+03
 1.47683E+03, 3.54960E+03
 1.47843E+03, 3.54584E+03
 1.48002E+03, 3.54233E+03
 1.48162E+03, 3.53911E+03
 1.48321E+03, 3.53696E+03
 1.48481E+03, 3.53645E+03
 1.48640E+03, 3.53587E+03
 1.48799E+03, 3.53448E+03
 1.48958E+03, 3.53364E+03
 1.49118E+03, 3.53312E+03
 1.49277E+03, 3.53255E+03
 1.49436E+03, 3.53240E+03
 1.49595E+03, 3.53159E+03
 1.49754E+03, 3.53142E+03
 1.49913E+03, 3.53171E+03
 1.50071E+03, 3.53113E+03
 1.50230E+03, 3.53118E+03
 1.50389E+03, 3.53098E+03
 1.50548E+03, 3.53122E+03
 1.50706E+03, 3.53108E+03
 1.50865E+03, 3.53053E+03
 1.51023E+03, 3.53117E+03
 1.51182E+03, 3.53080E+03
 1.51340E+03, 3.53079E+03
 1.51498E+03, 3.53080E+03
 1.51657E+03, 3.53149E+03
 1.51815E+03, 3.53033E+03
 1.51973E+03, 3.52984E+03
 1.52131E+03, 3.53091E+03
 1.52289E+03, 3.53050E+03
 1.52447E+03, 3.53045E+03
 1.52605E+03, 3.53042E+03
 1.52763E+03, 3.53136E+03
 1.52921E+03, 3.53037E+03
 1.53079E+03, 3.53031E+03
 1.53237E+03, 3.53044E+03
 1.53395E+03, 3.53063E+03
 1.53552E+03, 3.52974E+03
 1.53710E+03, 3.53021E+03
 1.53867E+03, 3.53073E+03
 1.54025E+03, 3.53028E+03
 1.54182E+03, 3.52956E+03
 1.54340E+03, 3.53001E+03
 1.54497E+03, 3.53115E+03
 1.54654E+03, 3.53127E+03
 1.54812E+03, 3.53006E+03
 1.54969E+03, 3.53030E+03
 1.55126E+03, 3.53124E+03
 1.55283E+03, 3.53049E+03
 1.55440E+03, 3.53114E+03
 1.55597E+03, 3.53072E+03
 1.55754E+03, 3.53078E+03
 1.55911E+03, 3.53083E+03
 1.56068E+03, 3.53021E+03
 1.56225E+03, 3.53023E+03
 1.56381E+03, 3.53029E+03
 1.56538E+03, 3.53100E+03
 1.56695E+03, 3.53097E+03
 1.56851E+03, 3.53083E+03
 1.57008E+03, 3.53061E+03
 1.57164E+03, 3.53090E+03
 1.57320E+03, 3.53011E+03
 1.57477E+03, 3.53107E+03
 1.57633E+03, 3.53085E+03
 1.57789E+03, 3.53079E+03
 1.57946E+03, 3.52990E+03
 1.58102E+03, 3.53067E+03
 1.58258E+03, 3.53055E+03
 1.58414E+03, 3.53099E+03
 1.58570E+03, 3.53071E+03
 1.58726E+03, 3.53013E+03
 1.58882E+03, 3.53002E+03
 1.59038E+03, 3.53095E+03
 1.59193E+03, 3.53107E+03
 1.59349E+03, 3.53078E+03
 1.59505E+03, 3.53066E+03
 1.59660E+03, 3.52986E+03
 1.59816E+03, 3.53063E+03
 1.59971E+03, 3.53151E+03
 1.60127E+03, 3.53063E+03
 1.60282E+03, 3.53065E+03
 1.60438E+03, 3.53056E+03
 1.60593E+03, 3.53135E+03
 1.60748E+03, 3.53258E+03
 1.60904E+03, 3.53039E+03
 1.61059E+03, 3.53128E+03
 1.61214E+03, 3.53032E+03
 1.61369E+03, 3.53104E+03
 1.61524E+03, 3.53072E+03
 1.61679E+03, 3.53186E+03
 1.61834E+03, 3.53116E+03
 1.61989E+03, 3.53184E+03
 1.62143E+03, 3.53100E+03
 1.62298E+03, 3.53129E+03
 1.62453E+03, 3.53261E+03
 1.62608E+03, 3.53234E+03
 1.62762E+03, 3.53228E+03
 1.62917E+03, 3.53209E+03
 1.63071E+03, 3.53098E+03
 1.63226E+03, 3.53237E+03
 1.63380E+03, 3.53218E+03
 1.63534E+03, 3.53264E+03
 1.63689E+03, 3.53257E+03
 1.63843E+03, 3.53217E+03
 1.63997E+03, 3.53096E+03
 1.64151E+03, 3.53234E+03
 1.64305E+03, 3.53293E+03
 1.64459E+03, 3.53171E+03
 1.64613E+03, 3.53305E+03
 1.64767E+03, 3.53240E+03
 1.64921E+03, 3.53225E+03
 1.65075E+03, 3.53221E+03
 1.65229E+03, 3.53250E+03
 1.65382E+03, 3.53288E+03
 1.65536E+03, 3.53297E+03
 1.65690E+03, 3.53415E+03
 1.65843E+03, 3.53390E+03
 1.65997E+03, 3.53469E+03
 1.66150E+03, 3.53388E+03
 1.66304E+03, 3.53439E+03
 1.66457E+03, 3.53509E+03
 1.66610E+03, 3.53380E+03
 1.66764E+03, 3.53350E+03
 1.66917E+03, 3.53312E+03
 1.67070E+03, 3.53246E+03
 1.67223E+03, 3.53196E+03
 1.67376E+03, 3.53231E+03
 1.67529E+03, 3.53275E+03
 1.67682E+03, 3.53211E+03
 1.67835E+03, 3.53146E+03
 1.67988E+03, 3.53148E+03
 1.68141E+03, 3.53168E+03
 1.68294E+03, 3.53158E+03
 1.68446E+03, 3.53243E+03
 1.68599E+03, 3.53223E+03
 1.68752E+03, 3.53274E+03
 1.68904E+03, 3.53166E+03
 1.69057E+03, 3.53248E+03
 1.69209E+03, 3.53170E+03
 1.69362E+03, 3.53294E+03
 1.69514E+03, 3.53292E+03
 1.69666E+03, 3.53193E+03
 1.69818E+03, 3.53178E+03
 1.69971E+03, 3.53192E+03
 1.70123E+03, 3.53185E+03
 1.70275E+03, 3.53223E+03
 1.70427E+03, 3.53277E+03
 1.70579E+03, 3.53264E+03
 1.70731E+03, 3.53213E+03
 1.70883E+03, 3.53218E+03
 1.71035E+03, 3.53223E+03
 1.71187E+03, 3.53203E+03
 1.71338E+03, 3.53238E+03
 1.71490E+03, 3.53219E+03
 1.71642E+03, 3.53256E+03
 1.71793E+03, 3.53156E+03
 1.71945E+03, 3.53215E+03
 1.72096E+03, 3.53071E+03
 1.72248E+03, 3.53244E+03
 1.72399E+03, 3.53201E+03
 1.72551E+03, 3.53174E+03
 1.72702E+03, 3.53192E+03
 1.72853E+03, 3.53187E+03
 1.73004E+03, 3.53287E+03
 1.73155E+03, 3.53192E+03
 1.73307E+03, 3.53262E+03
 1.73458E+03, 3.53215E+03
 1.73609E+03, 3.53298E+03
 1.73760E+03, 3.53151E+03
 1.73910E+03, 3.53230E+03
 1.74061E+03, 3.53315E+03
 1.74212E+03, 3.53337E+03
 1.74363E+03, 3.53260E+03
 1.74514E+03, 3.53268E+03
 1.74664E+03, 3.53210E+03
 1.74815E+03, 3.53332E+03
 1.74965E+03, 3.53381E+03
 1.75116E+03, 3.53322E+03
 1.75266E+03, 3.53323E+03
 1.75417E+03, 3.53321E+03
 1.75567E+03, 3.53349E+03
 1.75717E+03, 3.53351E+03
 1.75868E+03, 3.53173E+03
 1.76018E+03, 3.53279E+03
 1.76168E+03, 3.53277E+03
 1.76318E+03, 3.53272E+03
 1.76468E+03, 3.53287E+03
 1.76618E+03, 3.53352E+03
 1.76768E+03, 3.53370E+03
 1.76918E+03, 3.53289E+03
 1.77068E+03, 3.53302E+03
 1.77218E+03, 3.53422E+03
 1.77368E+03, 3.53405E+03
 1.77517E+03, 3.53395E+03
 1.77667E+03, 3.53353E+03
 1.77817E+03, 3.53436E+03
 1.77966E+03, 3.53235E+03
 1.78116E+03, 3.53268E+03
 1.78265E+03, 3.53367E+03
