X-Axis,10x Region 2
 1.39798E+03, 3.57840E+03
 1.39960E+03, 3.57722E+03
 1.40123E+03, 3.57692E+03
 1.40285E+03, 3.57633E+03
 1.40447E+03, 3.57458E+03
 1.40609E+03, 3.57315E+03
 1.40771E+03, 3.56948E+03
 1.40933E+03, 3.56917E+03
 1.41094E+03, 3.56736E+03
 1.41256E+03, 3.56626E+03
 1.41418E+03, 3.56392E+03
 1.41580E+03, 3.56232E+03
 1.41741E+03, 3.56078E+03
 1.41903E+03, 3.55936E+03
 1.42064E+03, 3.55753E+03
 1.42226E+03, 3.55644E+03
 1.42387E+03, 3.55399E+03
 1.42549E+03, 3.55343E+03
 1.42710E+03, 3.55091E+03
 1.42871E+03, 3.54937E+03
 1.43032E+03, 3.54906E+03
 1.43193E+03, 3.54696E+03
 1.43354E+03, 3.54617E+03
 1.43516E+03, 3.54516E+03
 1.43676E+03, 3.54550E+03
 1.43837E+03, 3.54597E+03
 1.43998E+03, 3.54450E+03
 1.44159E+03, 3.54453E+03
 1.44320E+03, 3.54503E+03
 1.44481E+03, 3.54697E+03
 1.44641E+03, 3.54779E+03
 1.44802E+03, 3.55111E+03
 1.44962E+03, 3.55386E+03
 1.45123E+03, 3.55798E+03
 1.45283E+03, 3.56265E+03
 1.45444E+03, 3.56501E+03
 1.45604E+03, 3.56796E+03
 1.45764E+03, 3.57047E+03
 1.45924E+03, 3.57061E+03
 1.46085E+03, 3.57196E+03
 1.46245E+03, 3.57263E+03
 1.46405E+03, 3.56981E+03
 1.46565E+03, 3.56814E+03
 1.46725E+03, 3.56499E+03
 1.46885E+03, 3.56336E+03
 1.47044E+03, 3.55881E+03
 1.47204E+03, 3.55503E+03
 1.47364E+03, 3.55066E+03
 1.47524E+03, 3.54560E+03
 1.47683E+03, 3.54291E+03
 1.47843E+03, 3.53926E+03
 1.48002E+03, 3.53763E+03
 1.48162E+03, 3.53441E+03
 1.48321E+03, 3.53383E+03
 1.48481E+03, 3.53354E+03
 1.48640E+03, 3.53322E+03
 1.48799E+03, 3.53131E+03
 1.48958E+03, 3.53146E+03
 1.49118E+03, 3.52966E+03
 1.49277E+03, 3.53034E+03
 1.49436E+03, 3.52973E+03
 1.49595E+03, 3.52990E+03
 1.49754E+03, 3.52904E+03
 1.49913E+03, 3.53017E+03
 1.50071E+03, 3.52958E+03
 1.50230E+03, 3.52990E+03
 1.50389E+03, 3.52932E+03
 1.50548E+03, 3.52875E+03
 1.50706E+03, 3.52912E+03
 1.50865E+03, 3.52933E+03
 1.51023E+03, 3.52891E+03
 1.51182E+03, 3.52905E+03
 1.51340E+03, 3.52818E+03
 1.51498E+03, 3.52907E+03
 1.51657E+03, 3.52948E+03
 1.51815E+03, 3.52842E+03
 1.51973E+03, 3.52759E+03
 1.52131E+03, 3.52850E+03
 1.52289E+03, 3.52786E+03
 1.52447E+03, 3.52926E+03
 1.52605E+03, 3.52780E+03
 1.52763E+03, 3.52905E+03
 1.52921E+03, 3.52818E+03
 1.53079E+03, 3.52887E+03
 1.53237E+03, 3.52846E+03
 1.53395E+03, 3.52829E+03
 1.53552E+03, 3.52885E+03
 1.53710E+03, 3.52913E+03
 1.53867E+03, 3.52891E+03
 1.54025E+03, 3.52899E+03
 1.54182E+03, 3.52925E+03
 1.54340E+03, 3.52904E+03
 1.54497E+03, 3.52875E+03
 1.54654E+03, 3.52879E+03
 1.54812E+03, 3.52889E+03
 1.54969E+03, 3.52862E+03
 1.55126E+03, 3.52910E+03
 1.55283E+03, 3.52807E+03
 1.55440E+03, 3.52983E+03
 1.55597E+03, 3.52955E+03
 1.55754E+03, 3.52893E+03
 1.55911E+03, 3.52926E+03
 1.56068E+03, 3.52799E+03
 1.56225E+03, 3.52819E+03
 1.56381E+03, 3.52940E+03
 1.56538E+03, 3.52952E+03
 1.56695E+03, 3.52941E+03
 1.56851E+03, 3.52838E+03
 1.57008E+03, 3.52896E+03
 1.57164E+03, 3.53004E+03
 1.57320E+03, 3.52969E+03
 1.57477E+03, 3.52954E+03
 1.57633E+03, 3.52920E+03
 1.57789E+03, 3.53044E+03
 1.57946E+03, 3.52931E+03
 1.58102E+03, 3.52933E+03
 1.58258E+03, 3.52975E+03
 1.58414E+03, 3.52942E+03
 1.58570E+03, 3.52975E+03
 1.58726E+03, 3.52836E+03
 1.58882E+03, 3.52894E+03
 1.59038E+03, 3.52903E+03
 1.59193E+03, 3.52957E+03
 1.59349E+03, 3.52950E+03
 1.59505E+03, 3.52965E+03
 1.59660E+03, 3.52924E+03
 1.59816E+03, 3.52977E+03
 1.59971E+03, 3.52967E+03
 1.60127E+03, 3.52914E+03
 1.60282E+03, 3.52860E+03
 1.60438E+03, 3.52965E+03
 1.60593E+03, 3.52925E+03
 1.60748E+03, 3.53055E+03
 1.60904E+03, 3.52883E+03
 1.61059E+03, 3.52906E+03
 1.61214E+03, 3.52874E+03
 1.61369E+03, 3.52973E+03
 1.61524E+03, 3.52972E+03
 1.61679E+03, 3.53031E+03
 1.61834E+03, 3.52954E+03
 1.61989E+03, 3.52967E+03
 1.62143E+03, 3.52917E+03
 1.62298E+03, 3.52993E+03
 1.62453E+03, 3.53013E+03
 1.62608E+03, 3.53027E+03
 1.62762E+03, 3.52989E+03
 1.62917E+03, 3.52959E+03
 1.63071E+03, 3.52975E+03
 1.63226E+03, 3.53029E+03
 1.63380E+03, 3.53016E+03
 1.63534E+03, 3.53082E+03
 1.63689E+03, 3.53090E+03
 1.63843E+03, 3.52996E+03
 1.63997E+03, 3.52998E+03
 1.64151E+03, 3.53052E+03
 1.64305E+03, 3.53096E+03
 1.64459E+03, 3.53085E+03
 1.64613E+03, 3.53018E+03
 1.64767E+03, 3.53066E+03
 1.64921E+03, 3.53128E+03
 1.65075E+03, 3.53243E+03
 1.65229E+03, 3.53134E+03
 1.65382E+03, 3.53177E+03
 1.65536E+03, 3.53214E+03
 1.65690E+03, 3.53189E+03
 1.65843E+03, 3.53121E+03
 1.65997E+03, 3.53192E+03
 1.66150E+03, 3.53301E+03
 1.66304E+03, 3.53317E+03
 1.66457E+03, 3.53221E+03
 1.66610E+03, 3.53178E+03
 1.66764E+03, 3.53199E+03
 1.66917E+03, 3.53209E+03
 1.67070E+03, 3.53185E+03
 1.67223E+03, 3.53066E+03
 1.67376E+03, 3.53139E+03
 1.67529E+03, 3.53002E+03
 1.67682E+03, 3.53008E+03
 1.67835E+03, 3.53038E+03
 1.67988E+03, 3.53120E+03
 1.68141E+03, 3.53074E+03
 1.68294E+03, 3.53115E+03
 1.68446E+03, 3.53058E+03
 1.68599E+03, 3.53092E+03
 1.68752E+03, 3.53035E+03
 1.68904E+03, 3.53148E+03
 1.69057E+03, 3.53144E+03
 1.69209E+03, 3.52980E+03
 1.69362E+03, 3.53116E+03
 1.69514E+03, 3.53089E+03
 1.69666E+03, 3.53111E+03
 1.69818E+03, 3.53080E+03
 1.69971E+03, 3.53114E+03
 1.70123E+03, 3.53068E+03
 1.70275E+03, 3.53082E+03
 1.70427E+03, 3.53092E+03
 1.70579E+03, 3.53097E+03
 1.70731E+03, 3.52977E+03
 1.70883E+03, 3.53086E+03
 1.71035E+03, 3.53146E+03
 1.71187E+03, 3.53065E+03
 1.71338E+03, 3.53094E+03
 1.71490E+03, 3.53060E+03
 1.71642E+03, 3.53031E+03
 1.71793E+03, 3.53129E+03
 1.71945E+03, 3.53089E+03
 1.72096E+03, 3.52949E+03
 1.72248E+03, 3.52979E+03
 1.72399E+03, 3.53160E+03
 1.72551E+03, 3.53114E+03
 1.72702E+03, 3.53170E+03
 1.72853E+03, 3.53073E+03
 1.73004E+03, 3.52991E+03
 1.73155E+03, 3.53148E+03
 1.73307E+03, 3.53187E+03
 1.73458E+03, 3.53077E+03
 1.73609E+03, 3.53173E+03
 1.73760E+03, 3.53062E+03
 1.73910E+03, 3.53110E+03
 1.74061E+03, 3.53107E+03
 1.74212E+03, 3.53222E+03
 1.74363E+03, 3.53064E+03
 1.74514E+03, 3.53110E+03
 1.74664E+03, 3.53034E+03
 1.74815E+03, 3.53173E+03
 1.74965E+03, 3.53162E+03
 1.75116E+03, 3.53234E+03
 1.75266E+03, 3.53203E+03
 1.75417E+03, 3.53179E+03
 1.75567E+03, 3.53308E+03
 1.75717E+03, 3.53199E+03
 1.75868E+03, 3.53050E+03
 1.76018E+03, 3.53199E+03
 1.76168E+03, 3.53166E+03
 1.76318E+03, 3.53228E+03
 1.76468E+03, 3.53264E+03
 1.76618E+03, 3.53279E+03
 1.76768E+03, 3.53263E+03
 1.76918E+03, 3.53188E+03
 1.77068E+03, 3.53256E+03
 1.77218E+03, 3.53300E+03
 1.77368E+03, 3.53239E+03
 1.77517E+03, 3.53301E+03
 1.77667E+03, 3.53217E+03
 1.77817E+03, 3.53268E+03
 1.77966E+03, 3.53126E+03
 1.78116E+03, 3.53201E+03
 1.78265E+03, 3.53240E+03
